City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,siwa oasis,29.2041,25.5195,13.61,48,5,2.31,EG,1707080698
363,myeik,12.4333,98.6,23.65,83,12,2.24,MM,1707080699
364,faratsiho,-19.4,46.95,16.01,98,100,0.95,MG,1707080699
365,al bawiti,28.3492,28.8659,10.28,56,0,2.31,EG,1707080699
366,canto do buriti,-8.11,-42.9444,31.81,40,54,2.59,BR,1707080605
367,keflavik,64.0049,-22.5624,-4.76,74,75,6.69,IS,1707080699
368,constitucion,-35.3333,-72.4167,19.1,67,7,3.44,CL,1707080486
369,florence,43.7667,11.25,12.91,86,100,0.51,IT,1707080431
370,son tay,21.1378,105.505,21.96,89,100,3.84,VN,1707080699
371,gaya,24.7833,85.0,16.38,53,100,3.28,IN,1707080696
372,dara,15.3484,-15.4799,26.6,8,69,4.36,SN,1707080699
373,la pineda,41.0762,1.1852,15.18,82,0,0.51,ES,1707080699
374,huarmey,-10.0681,-78.1522,25.54,76,100,2.83,PE,1707080595
375,kuanda,56.3161,116.0806,-27.44,97,100,0.39,RU,1707080699
376,huangpi,30.8845,114.3779,-2.94,93,100,1.0,CN,1707080699
377,urengoy,65.9667,78.3667,-18.12,98,100,2.53,RU,1707080699
378,palmer,42.1584,-72.3287,6.79,37,0,5.66,US,1707080699
379,turpan,42.9333,89.1667,-0.32,50,43,1.12,CN,1707080700
380,aubenas,44.6201,4.3899,5.65,74,47,2.55,FR,1707080700
381,guayaramerin,-10.8368,-65.3614,25.65,89,93,1.99,BO,1707080700
382,lompoc,34.6391,-120.4579,13.4,92,100,12.86,US,1707080616
383,jiuquan,39.7432,98.5174,-6.6,64,0,1.08,CN,1707080700
384,kiunga,-6.1219,141.2906,23.13,100,91,0.95,PG,1707080700
385,persianovka,47.5297,39.4183,3.98,90,100,5.37,RU,1707080700
386,kerikeri,-35.2268,173.9474,19.39,75,1,0.89,NZ,1707080700
387,magala,14.9954,75.7963,23.32,48,0,2.72,IN,1707080700
388,thinadhoo,0.5333,72.9333,28.27,77,74,6.76,MV,1707080700
389,new norfolk,-42.7826,147.0587,14.4,85,35,1.12,AU,1707080481
390,timbuktu,16.7735,-3.0074,21.4,8,13,5.5,ML,1707080700
391,nemuro,43.3236,145.575,-7.01,72,19,6.09,JP,1707080496
392,freetown,8.484,-13.2299,27.84,69,40,4.63,SL,1707080600
393,greymouth,-42.4667,171.2,17.44,69,95,1.11,NZ,1707080606
394,naze,28.3667,129.4833,17.51,89,100,11.21,JP,1707080502
395,san sebastian de la gomera,28.0916,-17.1133,20.77,72,0,4.12,ES,1707080701
396,basoko,1.2391,23.616,26.14,44,56,1.33,CD,1707080701
397,kamloops,50.6665,-120.3192,-1.45,69,100,9.26,CA,1707080456
398,ulenje,-8.9333,33.6833,14.84,95,100,0.83,TZ,1707080701
399,gadzhiyevo,69.2551,33.3362,-11.87,85,100,7.09,RU,1707080701
400,chibougamau,49.9168,-74.3659,-5.21,74,0,1.03,CA,1707080701
401,maun,-19.9833,23.4167,23.98,60,0,0.0,BW,1707080701
402,ramadi,33.4226,43.3058,14.28,41,78,3.38,IQ,1707080701
403,shorkot,31.9099,70.8774,9.46,76,14,0.88,PK,1707080702
404,puerto san jose,13.9256,-90.8244,30.87,57,15,9.27,GT,1707080702
405,namibe,-15.1961,12.1522,26.07,80,97,2.34,AO,1707080510
406,sisimiut,66.9395,-53.6735,-20.83,95,97,3.26,GL,1707080702
407,isangel,-19.55,169.2667,27.06,89,75,4.12,VU,1707080703
408,caleta de carquin,-11.0925,-77.6267,25.74,74,98,3.12,PE,1707080703
409,ulanhot,46.0833,122.0833,-16.59,81,100,0.96,CN,1707080703
410,colonia,50.9333,6.95,11.57,87,75,9.26,DE,1707080597
411,mahina,-17.5065,-149.489,30.87,66,75,6.17,PF,1707080703
412,igarka,67.4667,86.5833,-14.99,96,100,4.22,RU,1707080704
413,kununurra,-15.7667,128.7333,26.99,94,68,0.51,AU,1707080704
414,houghton,47.1219,-88.569,0.41,97,6,2.51,US,1707080443
415,geneina,13.45,22.45,21.1,18,89,8.46,SD,1707080705
416,aitape,-3.1374,142.3475,25.43,93,100,1.3,PG,1707080705
417,yakymivka,46.6897,35.1536,5.71,79,95,6.6,UA,1707080706
418,apiai,-24.5094,-48.8425,19.45,86,49,2.32,BR,1707080706
419,navasota,30.388,-96.0877,19.5,66,2,8.14,US,1707080546
420,fuglafjordur,62.244,-6.814,1.26,68,99,4.07,FO,1707080706
421,thetford-mines,46.0937,-71.3054,-5.94,91,98,1.73,CA,1707080706
422,meadow lake,34.8014,-106.5436,11.09,25,0,7.13,US,1707080706
423,borskoye,53.0333,51.7167,0.01,98,100,7.31,RU,1707080706
424,barguzin,53.6167,109.6167,-15.88,86,100,0.58,RU,1707080706
425,peniche,39.3558,-9.3811,14.69,85,100,2.06,PT,1707080707
426,zeribet el oued,34.6828,6.5111,14.82,46,0,1.25,DZ,1707080707
427,coquimbo,-29.9533,-71.3436,23.85,60,75,5.66,CL,1707080597
428,killeen,31.1171,-97.7278,19.08,49,40,9.77,US,1707080540
429,mejit,10.2753,170.8646,26.18,79,69,8.16,MH,1707080577
430,chadan,51.2833,91.5833,-28.13,98,100,0.77,RU,1707080707
431,bandundu,-3.3167,17.3667,26.15,73,97,1.82,CD,1707080707
432,bafoussam,5.4737,10.4179,20.0,34,12,1.8,CM,1707080707
433,mbandaka,0.0487,18.2603,28.65,40,99,1.35,CD,1707080701
434,anloga,5.7947,0.8973,27.26,81,11,3.86,GH,1707080707
435,alappuzha,9.49,76.3264,25.46,85,95,1.49,IN,1707080708
436,nantucket,41.2835,-70.0995,2.27,57,0,11.01,US,1707080386
437,cadale,2.7603,46.3222,25.7,79,100,9.54,SO,1707080708
438,solnechnyy,50.7214,136.6319,-27.21,98,23,1.45,RU,1707080708
439,kaa-khem,51.6833,94.7333,-28.11,95,38,1.3,RU,1707080709
440,rexburg,43.826,-111.7897,2.73,60,100,2.06,US,1707080709
441,mersa matruh,31.3525,27.2453,12.11,76,0,3.09,EG,1707080709
442,salalah,17.0151,54.0924,23.29,35,2,3.45,OM,1707080513
443,hithadhoo,-0.6,73.0833,28.25,78,67,5.82,MV,1707080562
444,nizhneudinsk,54.9076,99.0276,-15.66,92,68,1.69,RU,1707080709
445,northam,51.0333,-4.2167,10.22,97,82,9.38,GB,1707080709
446,linares,-35.85,-71.6,34.75,14,0,6.28,CL,1707080709
447,maxixe,-23.8597,35.3472,24.49,89,22,2.48,MZ,1707080709
448,labrador city,52.9463,-66.9114,-10.05,52,100,2.06,CA,1707080710
449,sao felix do xingu,-6.6447,-51.995,26.03,94,54,1.07,BR,1707080710
450,tralee,52.2704,-9.7026,10.26,89,98,5.36,IE,1707080484
451,quang ngai,15.1167,108.8,21.61,95,29,1.41,VN,1707080710
452,mana,5.6592,-53.7767,28.07,78,82,6.51,GF,1707080710
453,fisterra,42.9049,-9.2629,12.08,79,94,0.86,ES,1707080710
454,tinajo,29.0788,-13.7081,20.49,49,0,6.69,ES,1707080711
455,fabens,31.5023,-106.1586,16.62,24,0,6.64,US,1707080711
456,kolonia town,6.964,158.206,27.87,83,100,11.25,FM,1707080488
457,otuzco,-7.9,-78.5833,13.12,89,97,2.92,PE,1707080711
458,amga,60.8953,131.9608,-40.09,100,89,0.54,RU,1707080711
459,oriximina,-1.7656,-55.8661,30.41,61,91,1.96,BR,1707080712
460,zahedan,29.4963,60.8629,1.95,48,0,2.06,IR,1707080712
461,nouadhibou,20.931,-17.0347,21.99,56,13,2.57,MR,1707080712
462,port macquarie,-31.4333,152.9167,27.16,84,96,5.81,AU,1707080712
463,kruisfontein,-34.0033,24.7314,20.49,74,34,1.79,ZA,1707080712
464,polyarnyy,69.1989,33.4478,-11.67,85,100,7.03,RU,1707080492
465,panamaram,11.7404,76.0738,18.44,84,23,0.83,IN,1707080712
466,norrtalje,59.758,18.705,-0.65,70,3,3.66,SE,1707080712
467,piacabucu,-10.4056,-36.4344,26.98,78,8,3.85,BR,1707080712
468,tinogasta,-28.0632,-67.5649,31.76,34,76,4.34,AR,1707080712
469,longmen,24.9597,118.0889,14.34,95,1,1.75,CN,1707080713
470,luga,58.7372,29.8453,-3.24,88,83,3.47,RU,1707080713
471,bikenibeu village,1.3673,173.1241,28.98,84,75,3.09,KI,1707080476
472,belomorsk,64.5232,34.7668,-10.47,94,100,4.24,RU,1707080713
473,kapa'a,22.0752,-159.319,24.99,66,40,9.77,US,1707080713
474,villa rica,33.7321,-84.9191,7.83,80,100,2.24,US,1707080713
475,masterton,-40.9597,175.6575,21.17,55,3,1.01,NZ,1707080713
476,agaete,28.1002,-15.7,21.79,46,100,1.25,ES,1707080714
477,gremyachevo,54.7503,38.5869,0.02,98,96,8.05,RU,1707080714
478,yemva,62.59,50.8594,-14.19,94,100,3.49,RU,1707080714
479,carnarvon,-24.8667,113.6333,22.8,57,1,10.24,AU,1707080550
480,vilyuysk,63.7553,121.6247,-37.22,100,43,0.89,RU,1707080495
481,montelibano,7.9829,-75.4229,31.04,65,98,2.65,CO,1707080714
482,zhangye,38.9342,100.4517,-5.66,56,0,0.58,CN,1707080714
483,bauru,-22.3147,-49.0606,30.52,54,40,3.6,BR,1707080714
484,mossel bay,-34.1831,22.146,19.96,92,2,1.63,ZA,1707080644
485,sezanne,48.7205,3.7234,9.22,95,100,5.12,FR,1707080715
486,khandyga,62.6667,135.6,-43.83,100,72,0.68,RU,1707080716
487,sayalkudi,9.1833,78.45,24.54,78,43,4.56,IN,1707080716
488,santiago de cao,-7.9589,-79.2392,25.07,73,75,3.6,PE,1707080716
489,ilha de mocambique,-15.0342,40.7358,27.71,81,91,2.03,MZ,1707080717
490,besskorbnaya,44.6447,41.311,1.92,80,100,4.52,RU,1707080717
491,makushino,55.2103,67.2442,-6.51,93,98,5.74,RU,1707080717
492,ciudad satelite,19.5167,-99.25,23.57,8,0,4.58,MX,1707080717
493,longquan,24.6719,102.1613,5.53,77,0,1.03,CN,1707080718
494,kingston,17.997,-76.7936,29.0,73,75,4.12,JM,1707080718
495,dhar,22.6,75.3,19.73,49,0,2.63,IN,1707080719
496,ust'-ilimsk,58.0006,102.6619,-19.2,100,99,1.82,RU,1707080719
497,nova vicosa,-17.8919,-39.3719,26.57,77,27,3.47,BR,1707080592
498,sao joao da barra,-21.6403,-41.0511,29.05,87,100,4.23,BR,1707080554
499,gordes,38.9328,28.2894,3.26,78,43,0.94,TR,1707080720
500,mirik,26.8945,88.1848,7.8,64,95,0.94,IN,1707080720
501,korla,41.7597,86.1469,-5.5,72,100,2.99,CN,1707080720
502,port douglas,-16.4833,145.4667,27.26,83,61,1.34,AU,1707080720
503,khorixas,-20.3667,14.9667,25.25,61,92,2.35,NA,1707080720
504,arzua,42.9333,-8.15,10.37,93,99,0.53,ES,1707080720
505,tadmur,34.5608,38.2805,10.62,70,97,3.16,SY,1707080720
506,rudnichnyy,59.617,52.4703,-15.07,97,98,3.37,RU,1707080721
507,waingapu,-9.6567,120.2641,26.16,85,100,3.71,ID,1707080721
508,biltine,14.5333,20.9167,22.57,16,88,5.8,TD,1707080721
509,rikaze,29.25,88.8833,-1.51,27,25,2.05,CN,1707080721
510,alta,69.9689,23.2717,-3.41,74,75,1.54,NO,1707080721
511,rio verde de mato grosso,-18.9181,-54.8442,27.34,46,99,2.31,BR,1707080722
512,tromso,69.6496,18.957,-0.99,59,75,5.14,NO,1707080615
513,esmeraldas,-19.7625,-44.3139,29.17,80,100,1.26,BR,1707080722
514,furukawa,38.5717,140.9556,-1.03,80,96,1.41,JP,1707080431
515,novaya igirma,57.1334,103.9112,-21.92,99,87,1.83,RU,1707080722
516,lata,40.1629,-8.3327,11.07,81,100,0.73,PT,1707080722
517,nikolayevsk-on-amure,53.1406,140.73,-24.53,99,28,1.78,RU,1707080722
518,xianning,29.8833,114.2167,-5.23,98,74,0.69,CN,1707080723
519,banda aceh,5.5577,95.3222,25.26,86,71,4.49,ID,1707080723
520,kendari,-3.945,122.4989,24.64,94,100,1.81,ID,1707080723
521,buta,2.7858,24.73,24.34,46,61,0.99,CD,1707080723
522,manta,-0.95,-80.7333,29.88,83,20,6.69,EC,1707080323
523,yarmouth,41.7057,-70.2286,3.9,54,0,7.6,US,1707080520
524,cascais,38.6979,-9.4215,15.28,83,100,2.68,PT,1707080723
525,yeraliyev,43.2,51.65,4.3,84,9,2.16,KZ,1707080723
526,kangdong-up,39.1425,126.0961,-0.18,74,100,3.08,KP,1707080723
527,palikir - national government center,6.9248,158.1611,27.29,83,100,11.23,FM,1707080561
528,coronel du graty,-27.6804,-60.9146,39.59,21,97,4.47,AR,1707080724
529,kukshi,22.2,74.75,23.57,42,1,2.75,IN,1707080724
530,monte argentario,42.4345,11.1195,11.65,80,2,2.7,IT,1707080724
531,remire-montjoly,4.9167,-52.2667,29.02,79,75,6.69,GF,1707080724
532,moree,-29.4667,149.85,26.33,73,100,7.29,AU,1707080724
533,celestun,20.8667,-90.4,25.64,71,5,3.95,MX,1707080724
534,canton,23.1167,113.25,14.93,69,100,3.89,CN,1707080611
535,sandur,15.1,76.55,22.5,57,0,3.49,IN,1707080724
536,turkmenbasy,40.0222,52.9552,10.43,87,75,8.23,TM,1707080724
537,el calafate,-50.3408,-72.2768,19.79,45,83,7.89,AR,1707080627
538,tobruk,32.0836,23.9764,14.73,69,32,5.38,LY,1707080724
539,brookings,44.3114,-96.7984,3.0,87,100,3.09,US,1707080725
540,guiren,33.6697,118.1889,-6.7,98,65,3.09,CN,1707080725
541,bejaia,36.7559,5.0843,14.02,66,2,1.23,DZ,1707080725
542,westport,41.1415,-73.3579,7.38,41,0,6.69,US,1707080539
543,musafir-khana,26.3667,81.8,14.15,98,100,1.85,IN,1707080725
544,buka,40.8108,69.1986,2.65,68,100,0.83,UZ,1707080725
545,villa emilio carranza,19.9667,-96.6,25.26,73,0,5.49,MX,1707080725
546,solok,-0.7918,100.6593,22.53,94,97,0.75,ID,1707080725
547,yelizovo,53.1873,158.3805,-12.89,65,20,1.0,RU,1707080725
548,tanout,14.9709,8.8879,17.64,14,1,7.4,NE,1707080726
549,gladstone,-23.85,151.25,25.96,78,61,2.06,AU,1707080726
550,taperoa,-7.2075,-36.8267,31.09,32,49,7.46,BR,1707080527
551,junagarh,19.8667,82.9333,18.89,55,0,1.35,IN,1707080726
552,pinotepa nacional,16.3167,-98.0167,31.05,32,1,5.84,MX,1707080726
553,ouadda,8.0777,22.4007,22.03,26,25,2.67,CF,1707080727
554,malvan,16.0667,73.4667,24.53,71,0,3.24,IN,1707080727
555,wad az zaki,14.4619,32.2065,21.36,15,38,8.3,SD,1707080727
556,la sarre,48.8002,-79.1996,0.05,96,100,1.13,CA,1707080457
557,essaouira,31.5125,-9.77,16.72,39,40,1.03,MA,1707080727
558,neryungri,56.6709,124.6491,-36.48,94,47,0.64,RU,1707080727
559,bamiantong,44.9333,130.5333,-27.29,99,32,0.75,CN,1707080727
560,harper,4.375,-7.7169,27.76,78,99,3.57,LR,1707080727
561,berdigestyakh,62.0989,126.6992,-35.47,100,92,1.02,RU,1707080727
562,yulinshi,38.2906,109.7494,-7.59,98,50,1.05,CN,1707080728
563,letlhakeng,-24.0944,25.0298,25.19,38,15,2.67,BW,1707080728
564,rakops,-21.0167,24.3333,28.39,27,37,2.26,BW,1707080728
565,east ballina,-28.8667,153.5833,26.0,68,71,3.57,AU,1707080728
566,boende,-0.2167,20.8667,25.16,62,42,1.38,CD,1707080728
567,abingdon,51.6711,-1.2828,11.92,90,20,8.75,GB,1707080728
568,castillos,-34.1667,-53.8333,21.77,57,6,5.5,UY,1707080728
569,carutapera,-1.195,-46.02,27.53,77,18,3.88,BR,1707080645
570,taksimo,56.3444,114.8794,-25.53,97,100,0.03,RU,1707080728
571,betio village,1.358,172.9211,28.02,79,92,6.32,KI,1707080728
572,nanfeng,23.7434,111.7959,9.36,89,92,1.89,CN,1707080728
573,pontal do parana,-25.6533,-48.5128,25.35,83,32,3.24,BR,1707080729
574,hasaki,35.7333,140.8333,2.22,61,100,3.74,JP,1707080729
575,nelson bay,-32.7167,152.15,27.22,89,100,5.36,AU,1707080729
576,ndele,8.4109,20.6473,24.3,21,8,2.19,CF,1707080729
577,monjaras,13.2006,-87.3742,31.26,51,18,5.63,HN,1707080729
578,bereznik,62.8551,42.7072,-12.19,92,98,3.83,RU,1707080729
