City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
161,figuig (centre),32.1089,-1.2286,7.25,32,0,0.83,MA,1706828211
162,tsiombe,-25.3,45.4833,23.06,79,89,7.13,MG,1706828211
163,bikenibeu village,1.3673,173.1241,29.98,89,75,3.6,KI,1706828211
164,port elizabeth,-33.918,25.5701,21.29,95,75,7.2,ZA,1706828211
165,enewetak,11.3474,162.3373,26.5,83,98,11.65,MH,1706828211
166,pine bluff,34.2284,-92.0032,16.96,59,0,3.6,US,1706828211
167,rio grande,-32.035,-52.0986,26.06,79,0,5.96,BR,1706828211
168,smithers,54.7804,-127.1743,5.18,100,75,1.54,CA,1706828212
169,junagarh,19.8667,82.9333,21.17,53,33,1.17,IN,1706828212
170,port saint john's,-31.6229,29.5448,23.89,82,95,6.71,ZA,1706828212
171,yerofey pavlovich,53.9667,121.9667,-29.29,97,81,1.46,RU,1706828212
172,zhelezinka,53.54,75.3072,-16.86,98,74,2.61,KZ,1706828212
173,sabang,5.8933,95.3214,27.32,78,94,4.27,ID,1706828212
174,maumere,-8.6199,122.2111,27.24,72,94,1.22,ID,1706828212
175,north bend,43.4065,-124.2243,13.47,82,100,4.63,US,1706828212
176,usinsk,65.9939,57.5281,-8.29,95,55,7.6,RU,1706828014
177,magistral'nyy,56.1725,107.4458,-29.24,100,67,0.74,RU,1706828212
178,taulaga,-11.0553,-171.0883,28.89,77,88,9.06,AS,1706828212
179,saipan,15.1355,145.701,26.39,78,75,8.75,MP,1706828035
180,wote,-1.7808,37.6288,18.34,76,100,0.77,KE,1706828212
181,orange cove,36.6244,-119.3137,15.45,96,100,2.06,US,1706828212
182,port alfred,-33.5906,26.891,23.38,85,31,8.83,ZA,1706828212
183,sinop,41.7711,34.8709,0.96,74,17,1.38,TR,1706828213
184,afaahiti,-17.75,-149.2833,29.93,76,43,7.17,PF,1706828059
185,sao joao da barra,-21.6403,-41.0511,26.05,90,100,2.04,BR,1706828213
186,tazovsky,67.4667,78.7,-12.31,94,100,8.29,RU,1706828213
187,korsakov,46.6328,142.7813,-28.09,95,84,2.45,RU,1706828213
188,st. john's,47.5649,-52.7093,-2.34,75,75,2.57,CA,1706828007
189,talara,-4.5772,-81.2719,27.42,74,0,6.17,PE,1706828213
190,dhidhdhoo,6.8833,73.1,27.97,77,67,5.32,MV,1706828213
191,vadso,70.0744,29.7487,-0.51,93,20,17.49,NO,1706828213
192,rongelap,11.1635,166.8941,26.05,87,100,12.22,MH,1706828083
193,kenora,49.8167,-94.4337,0.54,69,40,2.57,CA,1706827989
194,ketchikan,55.3422,-131.6461,8.99,93,100,1.54,US,1706828213
195,mutuali,-14.8706,37.0044,20.09,91,56,1.19,MZ,1706828213
196,broome,42.2506,-75.833,3.72,93,100,2.57,US,1706828213
197,keflavik,64.0049,-22.5624,3.24,100,100,4.12,IS,1706828213
198,labrador city,52.9463,-66.9114,-24.05,64,40,0.0,CA,1706827967
199,quinte west,44.1834,-77.5662,3.0,93,100,3.6,CA,1706828213
